id,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
13738,30,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,>50K
14845,45,Local-gov,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
17689,47,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
7155,46,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
22003,58,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
19458,26,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
13030,51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
19205,59,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
19602,31,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
6359,39,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,Black,Female,0,0,54,Dominican-Republic,>50K,<=50K
17702,32,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
31442,55,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,<=50K,>50K
3339,37,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,United-States,>50K,<=50K
7480,24,Private,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,>50K,<=50K
3129,45,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,45,United-States,<=50K,>50K
31747,41,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,>50K
25620,46,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
176,23,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,2258,40,United-States,>50K,<=50K
29500,46,Federal-gov,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,>50K,<=50K
13335,28,Local-gov,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States,>50K,<=50K
27208,39,Private,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,United-States,>50K,<=50K
11021,39,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
8295,26,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,20,United-States,<=50K,>50K
27174,48,,10,Married-civ-spouse,,Husband,White,Male,0,0,40,,>50K,<=50K
21263,47,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,>50K,<=50K
17123,50,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
28715,41,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
14841,50,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,<=50K
7045,38,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
9257,43,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
11677,43,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
24462,29,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
12057,41,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25092,38,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,<=50K
11516,43,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,<=50K
15897,29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
16453,47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
29743,50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
10904,27,Private,13,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,<=50K
6452,32,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K,<=50K
22425,55,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
27634,25,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,<=50K,>50K
17486,36,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,<=50K,>50K
10503,31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
24930,31,Private,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,90,United-States,<=50K,>50K
14285,57,State-gov,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
27797,29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
5289,45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
4239,30,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K,<=50K
8427,60,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K,<=50K
3207,39,Private,10,Never-married,Prof-specialty,Not-in-family,Black,Male,4787,0,40,United-States,>50K,<=50K
17433,57,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K,<=50K
9189,24,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,<=50K
8334,33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
30703,45,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,>50K
16800,25,Private,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
22558,64,State-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
21431,35,Private,11,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
29376,31,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
8485,42,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
22576,59,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K,>50K
5927,45,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,South,>50K,<=50K
19681,44,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
8614,33,Private,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K,<=50K
30927,27,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,<=50K,>50K
7328,27,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,>50K,<=50K
13687,25,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,>50K,<=50K
15612,50,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
18203,42,State-gov,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
2243,64,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,10566,0,35,United-States,<=50K,>50K
18571,27,Self-emp-not-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
16570,52,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,>50K,<=50K
2948,66,,13,Married-civ-spouse,,Husband,White,Male,6767,0,20,United-States,<=50K,>50K
12210,54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
6729,46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
18726,44,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17882,27,Private,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
16659,33,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
14353,48,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
13344,39,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
14217,69,,9,Married-civ-spouse,,Husband,White,Male,0,0,45,United-States,>50K,<=50K
22334,49,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
7051,30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,>50K,<=50K
11389,36,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,>50K
12058,58,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
22336,62,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
15561,58,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K,<=50K
23426,58,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,<=50K
15692,39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
32207,37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
25268,35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
12763,28,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,<=50K,>50K
16053,36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
5632,44,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
3206,46,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,4787,0,45,United-States,>50K,<=50K
22009,48,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
13880,31,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
10378,50,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
5006,40,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
8044,47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
7874,26,Private,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,>50K
25884,44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
17016,22,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
9468,55,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
24754,54,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
27463,40,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,>50K
4268,24,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,>50K
15222,25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
27396,28,Private,13,Married-spouse-absent,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,>50K
13865,29,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
29095,48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,>50K,<=50K
9139,33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,>50K,<=50K
28485,62,Self-emp-inc,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,>50K
11255,35,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
4287,29,Private,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,58,United-States,<=50K,>50K
15745,28,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K,>50K
20954,45,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
31565,59,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K,<=50K
18262,62,,10,Married-civ-spouse,,Husband,Black,Male,0,0,35,United-States,>50K,<=50K
16380,24,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K,<=50K
18706,42,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,>50K,<=50K
25679,39,Private,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,>50K
15995,44,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,<=50K,>50K
28221,56,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,<=50K
13208,37,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
25654,47,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,,>50K,<=50K
5809,45,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,>50K
24224,39,Private,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
22091,27,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
30146,28,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
32493,51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
18525,43,Private,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,,<=50K,>50K
25487,54,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
22599,38,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
32407,47,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,>50K,<=50K
9224,56,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
25719,43,Federal-gov,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K,>50K
25628,52,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,95,United-States,>50K,<=50K
29930,39,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
31176,43,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
30778,49,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
27417,36,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,<=50K
21513,26,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,>50K,<=50K
19656,33,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
3264,56,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States,<=50K,>50K
5500,49,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,75,United-States,<=50K,>50K
13869,53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24087,55,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
15350,51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
25007,26,Self-emp-not-inc,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,50,United-States,>50K,<=50K
21633,43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,>50K
27183,41,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Peru,<=50K,>50K
7777,59,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24144,19,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,30,United-States,<=50K,>50K
21190,47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,>50K,<=50K
22907,34,,13,Married-civ-spouse,,Wife,White,Female,0,0,10,United-States,>50K,<=50K
3332,44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,55,United-States,<=50K,>50K
29951,25,Private,10,Never-married,Tech-support,Unmarried,White,Female,0,0,24,United-States,<=50K,>50K
4811,42,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
23973,51,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
24542,66,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,>50K,<=50K
18010,44,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K,<=50K
14876,50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
24687,32,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
31304,46,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
21178,36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,>50K
11675,26,Federal-gov,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
27810,31,Private,11,Separated,Tech-support,Unmarried,Black,Female,0,0,32,United-States,<=50K,>50K
11100,73,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,Poland,>50K,<=50K
29065,50,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,<=50K
10508,29,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,<=50K
6234,26,Private,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K,<=50K
12894,40,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
6263,62,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
18405,38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31089,37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K,<=50K
14595,38,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K,<=50K
23235,57,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,<=50K
13791,39,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K,<=50K
23180,52,Federal-gov,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
5337,25,Private,9,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K,>50K
21312,36,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,,<=50K,>50K
30307,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,<=50K
11002,32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,<=50K
31359,21,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,United-States,<=50K,>50K
19751,54,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
